idx_candidate,x_refined,y_refined,second_deriv,curvature,third_deriv,slope,valid_minimum
239127,6398.298299641994,0.919765819271906,14.58853028233574,597228478.6774919,-89.3433003842274,6556.527294350009,True
239136,6398.42976970865,0.9248892769500788,11.786855021827833,482552707.37303466,169.57164124538835,-19062.654689753377,True
239170,6398.932474812454,0.8864488858347672,16.129509972250972,660444348.0203266,-89.94411353798702,5399.111794166921,True
239205,6399.442695299459,0.931907968801391,12.597187523423958,515890942.8326862,-61.5931485545175,6060.975244429014,True
239315,6401.07970075813,0.9144889947967733,19.854022008065883,813495150.5487384,-84.89429718323888,3362.232430814128,True
239331,6401.308938827649,0.9305620874813092,5.443953504693602,223075555.14660212,-8.843086337350389,4658.066786898771,True
239365,6401.799245680523,0.9926791081014121,9.576530397866382,392475266.8947607,-94.963350225565,16163.560827329766,True
239404,6402.376797054106,0.8571681330037101,25.28011444273752,1036242727.3656946,65.33085335950594,-1595.5796106101543,True
239425,6402.680007531547,0.946513781720238,8.618055616843662,353291254.5752805,-18.49645327999276,3886.9372168331925,True
239455,6403.11459886206,0.8517570872382136,16.03189446935123,657305694.3651106,20.016287115369433,-1215.4077594892792,True
239472,6403.366691596119,0.903990919563633,13.798683194130339,565788855.691867,-38.50369007760017,3155.8629959549426,True
239485,6403.560210491027,0.9208853678664961,7.733698364094623,317124813.0225498,17.326965479050415,-4520.911465813667,True
239496,6403.714190543019,0.9313364380489232,9.713182738467495,398313879.5898516,150.2549634763044,-24852.679337917514,True
239523,6404.107592383727,0.9840708769241688,8.926316455330419,366091393.1873879,-15.59431490961262,3053.9545528644217,True
239539,6404.344791137101,0.925029433322608,15.352124504575643,629677092.2260814,-141.9300183597084,9396.411645974731,True
239550,6404.502520316551,0.9347728423636906,7.800268054245383,319948684.71127737,71.91436467925418,-18442.111382719817,True
239581,6404.955971080466,0.9149068259158237,15.987166348475228,655848895.0609643,19.904873137601715,-1215.0656004188077,True
239614,6405.432283630198,0.8114397548007156,24.708756253290865,1013789464.9260142,-121.26101189824765,3098.6349962730415,True
239635,6405.727515806532,0.7959561416817488,6.586627548553074,270271360.63081425,62.09515092310548,-22328.649771952674,True
239703,6406.7149724961055,0.9429394157755304,22.011780722350622,903495479.7449113,-44.15121261295225,1421.3345905507304,True
239724,6407.015944625258,0.8240787022917108,30.01768773871514,1232221678.5201936,-198.76592162946542,3440.575553185038,True
239753,6407.42230641776,0.9429283390603131,5.035735012481859,206742406.16734064,159.29697725522138,-97971.08022851031,True
239823,6408.431318707268,0.7605327141452092,29.66060174783492,1218101354.3042555,222.42111760903072,-3942.428424153105,True
239839,6408.657022668334,0.9356481910845124,7.943842792929233,326260652.4893557,115.72855802729826,-28596.42075257136,True
239876,6409.2402238730165,0.9626078477052763,2.9403779996221626,120785906.73174934,92.93360341074121,-167594.33946554855,True
239880,6409.233557620022,0.962129224464733,4.179010620183129,171666546.6317973,53.89282553270639,-48114.652591809456,True
239893,6409.433365652428,0.9514537567245863,18.362870439163608,754362070.2627664,85.08165002900938,-3934.00198849049,True
239910,6409.679672547799,0.9870071052437948,9.61331231711042,394953260.79455227,-41.10356582235928,6934.202463753336,True
239955,6410.313396780733,0.8579467015112666,17.843512944815394,733227736.6961831,-47.178105310813045,2309.9360711657914,True
239999,6410.93156759556,0.8448328468263471,20.515137002301458,843173024.5240862,-103.4133597082652,3830.0647114989165,True
240011,6411.1003840490675,0.8472815462308062,22.005576397358872,904477781.2006744,62.629297429041266,-2015.9460882527794,True
240021,6411.238585514349,0.8933611710827956,4.398064786230705,180777967.89325076,210.21363412111893,-169392.877148098,True
240074,6411.993868795068,0.9653952757677783,11.539146597089175,474416611.888088,39.19566720651823,-4587.721329251681,True
240089,6412.206234152915,0.8232162604364115,37.013829965364565,1521875023.437324,-296.8014139160086,3376.2133328530344,True
240134,6412.8334292495165,0.9532185408685759,11.984027013729714,492836311.0984472,11.681691978221686,-1267.5049986930135,True
240229,6414.170781918068,0.9103622786295055,10.172596139905274,418516747.2707571,-73.66214373945971,11090.207621676123,True
240259,6414.585792825312,0.7819225219608649,43.09514850620964,1773232235.5278616,-304.30371687538883,2552.591530523972,True
240271,6414.756398928757,0.8082994095100746,15.967713196455554,657057021.6248833,33.68102042519833,-2057.8753895438495,True
240286,6414.954258132569,0.8142239168501879,29.48171567372983,1213220894.9728358,258.7174884559344,-4636.883279326455,True
240305,6415.240631101474,0.9703424981372968,7.029970486085564,289320631.2008273,-359.68596671723685,113371.26372513485,True
240318,6415.410743934577,0.8400771661231898,28.891148312245225,1189087292.5923786,-227.37807886494448,4243.204533662031,True
240364,6416.032507723515,0.9282017901680575,18.49732727220229,761451228.988683,38.46351739559615,-1750.910423873926,True
240378,6416.25904309799,0.9953754366479495,1.2159771713106506,50059810.39133377,-49.38231033097715,520161.39876900415,True
240384,6416.315688646686,0.993430304251223,3.7884681576402,155967851.0100131,60.84246611736749,-66022.69546251267,True
240409,6416.6686442384025,0.9424306970431052,9.18939050066605,378360624.0386447,-106.44340597618834,19630.672764706975,True
240428,6416.93177905102,0.7353430972454884,47.672176392479884,1962997848.8373783,-332.71251174153207,2279.8758605313988,True
240459,6417.355583034821,0.9730529717191347,10.483215121584353,431724510.66955906,52.11128622887268,-7383.905691300373,True
240488,6417.76140769363,0.6631904494349354,4.868172253680637,200508630.8405336,-223.74110649581053,147004.21553477165,True
240491,6417.76402063232,0.6632179918420645,4.654356097552488,191702199.48151964,-148.5112327910707,106747.02798517131,True
240533,6418.3602976380525,0.9127039644810827,10.833047675789883,446271178.7660401,111.28015823660203,-14763.583376673201,True
240551,6418.628251675458,0.9399118979278329,10.598705790336341,436653839.6416071,-60.29286128764879,8356.365855447106,True
240602,6419.315988578354,0.9161131995579911,19.4042202493984,799601690.9916894,35.679721106409716,-1475.1621276455453,True
240788,6421.879165475027,0.9673365108940765,2.760245489454923,113833992.47978109,-81.9844739076997,167445.51326896768,True
240808,6422.112391451292,0.8983872815300106,27.70377298266894,1142601324.7602947,93.68278290703508,-1899.3433922303725,True
240822,6422.326663750957,0.9675817270583111,6.454272900989942,266214745.82441184,-118.79349695997465,44371.59851741414,True
240839,6422.5346701546105,0.8934139317564684,10.125092939047228,417649468.480307,39.16003611625024,-5943.442122229375,True
240858,6422.811706681363,0.9919535117966659,3.8819506855338,160140210.32651275,-55.45040252703866,57250.453740095894,True
240887,6423.189088853059,0.934403599722142,8.628215605714418,355977380.7601389,-28.6353065725224,5984.234454687336,True
240920,6423.6282675672155,0.9790991306499855,14.545585201297353,600194483.9049823,-57.59145226038144,4234.622303532517,True
240937,6423.859886180908,0.9412035994321676,14.84873630472378,612747593.5649359,-153.26795221479404,10813.735776288282,True
240956,6424.096763985766,0.9289586727079167,4.262397431773081,175904961.59075642,1.8942236087317639,-1621.8501916074342,True
240971,6424.315053243385,0.8944883313372414,12.124792228535433,500412289.72057307,-61.14510789147123,6469.7235310772,True
240984,6424.486047049025,0.8916027882836252,14.076146603648622,580979170.077877,117.85325385169504,-9251.988255909253,True
241030,6425.105672952618,0.8913840529513869,17.20035083981153,710064589.3911594,48.725292971315554,-2561.52749348219,True
241048,6425.347888817538,0.8682496586925094,21.213748236693263,875811621.7021707,-64.09412297915402,2215.063547194182,True
241064,6425.564766355666,0.8344290239756847,27.16427901417805,1121555561.9445915,-91.16326406079985,1921.372825579787,True
241092,6425.930908401186,0.9067128394986975,22.423527527289703,925925484.5777862,104.91719763319124,-3244.9066709893623,True
241116,6426.251439693979,0.9032315837317212,27.00061123103895,1115036346.1160321,-102.62266242972095,2188.9599740828967,True
241128,6426.408719722686,0.9362678034582153,9.859438830073552,407182292.65993404,32.567768707466996,-5209.724004091705,True
241147,6426.6619404215,0.9311004435865843,7.8902238646343665,325881897.41856587,61.293214958725684,-15309.03245076219,True
241161,6426.8478643799845,0.9639714002572586,5.114800181954751,211263616.9495273,103.24751716459299,-61365.41867907903,True
241178,6427.067362753927,0.9435079449730772,17.60374519955946,727161333.6707175,-27.35481287469104,1372.4931857733231,True
241257,6428.108874108752,0.9423510753754583,13.983296171728142,577797959.8293654,108.36709818328325,-8615.77910696827,True
241276,6428.364092725417,0.9191733567702234,19.572260491918872,808801448.5247962,34.68262329931867,-1407.4369418532142,True
241312,6428.834403562325,0.9067385526547375,9.027997948429578,373126358.83469033,236.13474842681683,-45034.381860752444,True
241325,6429.001402118538,0.9443892187029448,4.525430849319846,187045374.99322087,135.69622950756337,-102992.08305559948,True
241364,6429.52873473385,0.901488058187129,14.230020551473057,588252539.2274836,-67.61100872391164,5189.5137554737,True
241507,6431.395099066903,0.9143202284650471,23.44199688902997,969627635.0591494,-79.4694413265727,2247.0110587521267,True
241526,6431.643872872072,0.672788321242457,43.902468837923585,1816071409.6926594,-326.3143498776951,2630.4844881562176,True
241581,6432.358157743832,0.948297513734502,19.51134357482773,807286356.6893145,-165.40521355854014,6750.004640853891,True
241664,6433.425951462163,0.8539942947028425,34.07270914442702,1410234318.6392863,84.94792150862295,-1136.5709896120227,True
241689,6433.738634162587,0.8999600364040442,8.758418812996794,362537166.97713524,105.20066642990658,-21301.152814151563,True
241742,6434.431834894868,0.9380519192744198,12.871401843946014,532900659.8190285,-97.97973239917624,9184.88651038421,True
241755,6434.597533454096,0.9248523411991836,9.501925385080439,393418150.19788533,-144.8129754361411,24909.344871699745,True
241763,6434.689271445816,0.9218639612889864,14.72188038677568,609562784.8547338,221.3398913484674,-15860.066032093184,True
241810,6435.2976523882235,0.9257118146874627,7.345345631365017,304193209.0516828,229.56552412736778,-66071.32307723623,True
241859,6435.92288648823,0.9535096432104775,13.580042742903588,562500354.6414053,-85.6122820913512,7208.126776422234,True
241878,6436.166215915294,0.9280944047132429,10.195884574257574,422356724.3352924,-182.58411101893046,27270.013796312407,True
241933,6436.859788993014,0.9044279391932327,16.90529003712024,700439653.614591,131.11682665464514,-7122.600344204053,True
241953,6437.123694646995,0.9443071171209138,8.59495262074602,356145282.5169273,8.402703437719573,-1765.7924502369951,True
242024,6438.044089842062,0.8316366009577013,2.7679756765523855,114728195.42494208,-160.2154946367358,324582.78154697904,True
242029,6438.07368230654,0.8306585991899657,5.207003027779037,215823989.28875947,95.85254642544953,-54874.6167207791,True
242065,6438.541829324836,0.9484060272582524,19.501410632779653,808427484.8445485,-134.01494273753087,5469.317023034525,True
242082,6438.75456657153,0.7708226442072933,49.90206929024931,2068818050.1158624,-543.3864818652302,3386.642058398861,True
242107,6439.073427346236,0.15900775206766612,34.035548903419986,1411170581.275411,80.70274200223895,-1081.1820912794399,True
242146,6439.557418072827,0.9476689217562679,13.957463969680953,578786716.5285591,-34.95005882635888,2784.0581914615723,True
242175,6439.921581415287,0.8893337091859939,13.517511965776475,560606231.235808,91.41424570627896,-7763.172276234759,True
242205,6440.3023398668975,0.9811843670914789,11.209528246993518,464943143.17330945,-30.345903762911817,3747.301157503653,True
242275,6441.176800711711,0.995102992417952,2.288933640585657,94965015.21538217,-66.5643382874394,197110.3563647724,True
242289,6441.340459138048,0.9515461369927651,15.58887342389908,646795872.5160755,-16.088463921145383,1027.089556011083,True
242323,6441.764460296165,0.9841373014244951,9.309630354562444,386315487.4307886,121.82937933932625,-21806.289032788412,True
242346,6442.05575861604,0.9067125126740162,16.25922154743597,674759033.9315906,-89.17910655921348,5232.853643384478,True
242364,6442.274827611264,0.9678703666278834,7.131538222046516,295979553.0087933,90.42420433100136,-27578.99702015102,True
242385,6442.539886303284,0.8974163553780808,24.338559430500194,1010204040.6031466,76.36049699890684,-1999.4996847843267,True
242409,6442.838648091107,0.9508290284478369,9.75638452675476,404989178.78200245,-19.497371235640546,3177.0235667155207,True
242493,6443.89051726392,0.9293072665770502,2.8733720698722807,119313111.64770095,-41.472531536190516,77898.32318257402,True
242495,6443.888664385263,0.9294683526478567,2.3703049735242625,98423835.28148383,-48.53824116997082,133975.99763554832,True
242536,6444.398457144412,0.917214589445406,17.54825877469571,728783950.8169293,206.73410685461158,-10410.249426018732,True
242595,6445.13122021787,0.8845888758217406,15.887614617571233,659967006.2144866,86.082746889018,-5287.695136231911,True
242614,6445.36926922101,0.9612952259802021,13.650801411822847,567092308.3559098,115.64766605428596,-9622.152134612792,True
242676,6446.121431099143,0.9447740636123049,12.823486721291001,532847694.80933356,-51.88401032601163,4891.276907510371,True
242695,6446.357353202312,0.9643832434854691,15.798792413215626,656527083.4773874,-127.25208264560175,7903.18566405475,True
242712,6446.557898810233,0.9243609914363128,12.717603078747635,528519531.6932509,-13.301160779212362,1274.8249981062913,True
242736,6446.844979451808,0.9663808454286057,13.02099310498046,541176043.9025562,-83.39418546574463,7624.2964479676975,True
242775,6447.33322416346,0.9579800847000094,11.322803613668128,470667497.47181886,-105.41515755955609,12744.25474130869,True
242779,6447.323860854563,0.9576658760089745,12.446539781595256,517377578.52933997,-511.0448004600389,51130.69229024966,True
242874,6448.522463590155,0.8660231827978827,29.96927587919467,1246225644.2084196,-117.01511994789986,2018.964645945302,True
242893,6448.757423664261,0.887874066622833,11.653130177693656,484612575.45091665,-172.88959955511802,19729.091171275297,True
242915,6449.022391370094,0.6751111374982497,12.140825844973675,504935609.0267798,-353.3620618869346,37147.45155451385,True
243018,6450.251872056333,0.2895900049081902,1.915034971079912,79676464.74081084,89.55312417771681,-378311.98301859054,True
243053,6450.671727166564,0.8404332914482784,13.706169776916543,570329702.1336267,-107.81890508137751,8891.135111136127,True
243091,6451.132810754486,0.9217046065689559,8.939489503858702,372035758.62903243,-65.58126431300937,12712.114989881084,True
243113,6451.399885028595,0.8324988289223673,14.160948938548387,589386631.7021468,-530.4210596241445,40971.468596184684,True
243128,6451.568611895411,0.732526748972352,49.424823958357976,2057196476.271093,227.39855911988744,-1441.8881550674753,True
243157,6451.904716216168,0.9032627739344175,17.81406930077238,741547589.3459096,59.386892115885196,-2898.5168291472824,True
243192,6452.320313541814,0.319054064826112,42.10484292931619,1752927238.6934438,710.5634327987386,-6207.579353867829,True
243243,6452.931451694717,0.9342995787911427,29.452259969032,1226401657.075424,-59.55476645049448,1063.2164120768864,True
243268,6453.2338126933555,0.9416910512238439,8.277639412445197,344715891.74673265,35.343849405960796,-7987.7210117907925,True
243295,6453.542198472674,0.8432164658062313,44.98079136191226,1873369305.502549,-248.7916960461506,1904.0703534844147,True
243342,6454.100162636623,0.9322215201428066,17.366825326319624,723422210.4250318,-79.90549918347546,4102.036719924155,True
243357,6454.274639486466,0.9229299011919507,25.924489295466913,1079953589.8293555,45.71743320857824,-1053.206247337073,True
243376,6454.490379638158,0.9672223081428898,14.668485441730526,611095646.5394539,48.58220825601201,-3495.7808054117827,True
243392,6454.689317452503,0.9405186777391663,16.767595444870395,698588566.8652177,-72.73939352182661,4005.458223152388,True
243503,6455.99055545252,0.9141629564596364,36.39518316500463,1516944466.7092273,-259.5868238972226,3033.411911731303,True
243618,6457.317177209716,0.8917221851794027,27.962721948273167,1165960082.6811557,99.73427251446581,-1973.9350782706756,True
243644,6457.624492255424,0.9190004219756019,20.03491371483904,835474215.4823627,-76.5495852890531,2951.1721938044752,True
